"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20140610","CVE-2014-2757","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2757","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20150512","CVE-2015-1701","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://www.exploit-db.com/exploits/37049/, https://www.exploit-db.com/exploits/37367/"
"20150512","CVE-2015-1701","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://www.exploit-db.com/exploits/37049/, https://www.exploit-db.com/exploits/37367/"
"20120814","CVE-2012-1851","2705219","Vulnerabilities in Windows Networking Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120814","CVE-2012-1851","2705219","Vulnerabilities in Windows Networking Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20120814","CVE-2012-1851","2712808","Vulnerabilities in Windows Networking Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120814","CVE-2012-1851","2712808","Vulnerabilities in Windows Networking Components Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0235","923561","Vulnerabilities in WordPad and Office Text Converters Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0235","923561","Vulnerabilities in WordPad and Office Text Converters Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0235","923561","Vulnerabilities in WordPad and Office Text Converters Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","","Critical","Remote Code Execution",""
"20090414","CVE-2009-0235","923561","Vulnerabilities in WordPad and Office Text Converters Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2737019","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2737019","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2729450","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2729450","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 2.0 Service Pack 2","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2729449","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20121113","CVE-2012-4776","2729449","Vulnerabilities in .NET Framework Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft .NET Framework 4","Critical","Remote Code Execution",""
"20140610","CVE-2014-1817","2957509","Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows GDI+","Critical","Remote Code Execution",""
"20140610","CVE-2014-1817","2957509","Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows GDI+","Critical","Remote Code Execution",""
"20140610","CVE-2014-1817","2957503","Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows GDI+","Critical","Remote Code Execution",""
"20140610","CVE-2014-1817","2957503","Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows GDI+","Critical","Remote Code Execution",""
"20101012","CVE-2010-1883","982132","Vulnerability in the Embedded OpenType Font Engine Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20101012","CVE-2010-1883","982132","Vulnerability in the Embedded OpenType Font Engine Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120412","CVE-2012-0151","2653956","Vulnerability in Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120412","CVE-2012-0151","2653956","Vulnerability in Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20150310","CVE-2015-0080","3035132","Vulnerability in PNG Processing Could Allow Information Disclosure","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Information Disclosure",""
"20150310","CVE-2015-0080","3035132","Vulnerability in PNG Processing Could Allow Information Disclosure","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Information Disclosure",""
"20140610","CVE-2014-1803","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1803","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1803","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1803","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1803","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20090609","CVE-2009-1535","970483","Vulnerabilities in Internet Information Services (IIS) Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Information Services 6.0","Important","Elevation of Privilege","https://exploit-db.com/exploits/8704, https://exploit-db.com/exploits/8806"
"20090609","CVE-2009-1535","970483","Vulnerabilities in Internet Information Services (IIS) Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Information Services 6.0","Important","Elevation of Privilege","https://exploit-db.com/exploits/8704, https://exploit-db.com/exploits/8806"
"20110614","CVE-2011-1268","2536276","Vulnerability in SMB Client Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20110614","CVE-2011-1268","2536276","Vulnerability in SMB Client Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20140610","CVE-2014-1783","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1783","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1783","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1783","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1783","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1800","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1800","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1800","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1800","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-1800","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20100914","CVE-2010-1899","2124261","Vulnerabilities in Microsoft Internet Information Services (IIS) Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Information Services 6.0","Important","Remote Code Execution","https://exploit-db.com/exploits/15167"
"20100914","CVE-2010-1899","2124261","Vulnerabilities in Microsoft Internet Information Services (IIS) Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Information Services 6.0","Important","Remote Code Execution","https://exploit-db.com/exploits/15167"
"20140812","CVE-2014-2784","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2784","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2784","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
